age,gender,income_bracket,customer_city,customer_state,customer_zip_code,avg_purchase_value,purchase_frequency,avg_discount_used,loyalty_program,product_category,quantity,online_purchases,in_store_purchases,avg_items_per_transaction,month_of_year,days_since_last_purchase,app_usage,website_visits,social_media_engagement,preferred_store,membership_years,churned,total_transactions,purchase_frequency_numeric,CLV,avg_spend_per_transaction,cluster_kmeans,cluster_hierarchical,cluster_dbscan_improved,cluster_dbscan
0.5737704918032788,2,0.5,3,1,54190,0.2408106618772577,0.5,0.16,1,Groceries,0.375,0.8585858585858587,0.6565656565656566,0.2711111111111111,10,0.9395604395604396,Medium,56,Low,3,0.1111111111111111,1,94,52,-0.4509272701054455,-0.5234610461621184,0,2,0,0
0.4754098360655738,0,0.5,2,1,59670,0.656672857521889,0.0,0.32,1,Groceries,0.375,0.9595959595959596,0.5454545454545455,0.2577777777777778,5,0.4368131868131868,Low,60,Medium,3,0.8888888888888888,0,81,365,3.16656762263463,-0.5345702476514084,2,0,0,0
0.278688524590164,1,0.0,1,1,91744,0.4102496071188031,0.0,0.38,1,Clothing,0.375,0.0202020202020202,0.8989898989898991,0.1722222222222221,6,0.0467032967032967,Medium,8,Medium,3,0.1111111111111111,1,72,365,-0.19035057352096482,-0.5372187372050493,0,2,0,0
0.0163934426229508,2,0.0,0,0,35787,0.3877176153642059,0.0,0.5,0,Toys,0.375,0.8686868686868687,0.3535353535353536,0.3511111111111111,10,0.881868131868132,Medium,20,High,3,0.3333333333333333,1,82,365,0.3315088201392694,-0.537460904876676,0,2,0,0
0.7868852459016394,1,1.0,0,2,31350,0.9565483601036796,0.0,0.74,0,Electronics,0.125,0.696969696969697,1.0,0.4599999999999999,4,0.7609890109890111,Medium,70,Medium,3,0.8888888888888888,0,1,365,4.8293879145402565,-0.5313472679419794,2,0,1,0
0.1967213114754099,2,0.0,3,2,63580,0.7633324489254443,1.0,0.18,0,Electronics,0.5,0.8080808080808082,0.0606060606060606,0.0266666666666666,2,0.3489010989010989,Low,4,High,3,0.5555555555555556,0,14,12,-0.3877332498470886,-0.29208697934224165,0,2,0,0
0.0491803278688524,2,0.5,3,2,61236,0.7471273751454169,0.0,0.04,1,Electronics,0.125,0.686868686868687,0.2222222222222222,0.6977777777777778,6,0.6098901098901099,Medium,85,Medium,1,0.4444444444444444,1,11,365,1.5967172395155331,-0.5335980672885016,3,0,0,0
0.4098360655737705,0,1.0,2,2,94473,0.2204216584688858,1.0,0.24,0,Clothing,0.625,0.4444444444444445,0.1616161616161616,0.8255555555555554,1,0.2115384615384615,Low,99,Low,2,0.5555555555555556,1,55,12,-0.44959200830673385,-0.4695699439423935,0,2,0,0
0.3934426229508196,0,0.5,3,2,19968,0.6581219258321938,0.0,0.76,0,Groceries,1.0,0.9090909090909092,0.9595959595959596,0.0844444444444444,3,0.3928571428571429,Medium,11,High,2,0.0,0,89,365,-0.4747066502887709,-0.5345546734623816,0,2,0,0
0.4754098360655738,2,1.0,3,0,27761,0.9328938506439168,0.5,0.22,0,Clothing,0.25,0.0606060606060606,0.0,0.8544444444444443,7,0.6208791208791209,Low,72,Low,3,0.4444444444444444,1,69,1,-0.4676204455334812,3.118039917687561,1,1,0,0
0.1639344262295082,2,1.0,1,1,50159,0.062881400902096,0.5,0.36,0,Toys,1.0,0.7373737373737375,0.2828282828282829,0.3855555555555555,12,0.4807692307692308,Low,69,High,1,0.7777777777777777,1,10,1,-0.4738707745424336,-0.29494928496283745,0,2,0,0
0.0983606557377049,2,0.5,0,1,48147,0.6899810192460761,0.0,0.36,0,Toys,0.125,0.595959595959596,0.8181818181818182,0.6088888888888888,9,0.3461538461538462,Low,61,High,3,0.3333333333333333,0,91,365,0.960031803612411,-0.5342122606585691,3,2,0,0
0.4918032786885246,0,1.0,3,2,49102,0.9242606690205522,0.5,0.44,1,Groceries,0.125,0.696969696969697,0.8989898989898991,0.7444444444444445,5,0.7280219780219781,Medium,44,Medium,0,0.1111111111111111,0,45,52,-0.3834384910395061,-0.47190105244674085,0,2,0,0
0.7049180327868853,0,0.0,0,1,84711,0.2994264954997244,1.0,0.2,0,Clothing,0.875,0.3737373737373737,0.6262626262626263,0.3277777777777778,7,0.4230769230769231,Medium,37,High,0,0.1111111111111111,0,85,12,-0.46788337413102155,-0.44374247294629604,0,2,0,0
0.1475409836065574,1,0.5,0,1,30062,0.5691981141702552,0.5,0.7,0,Clothing,1.0,0.97979797979798,0.2121212121212121,0.21,4,0.7637362637362638,High,0,Low,1,0.1111111111111111,0,80,1,-0.4736257517544545,1.6912906544983406,1,1,0,0
0.6229508196721312,1,0.5,2,1,95447,0.9492009714880502,1.0,0.56,1,Clothing,0.125,0.8383838383838385,0.5858585858585859,0.6133333333333333,10,0.3543956043956044,High,76,High,0,0.2222222222222222,0,69,12,-0.43144621438874947,-0.23132470128451513,0,2,0,0
0.1967213114754099,0,1.0,1,2,60691,0.8200297977427189,0.5,0.54,1,Furniture,0.375,0.7070707070707072,0.9191919191919192,0.721111111111111,6,0.0027472527472527,High,37,Medium,3,0.6666666666666666,0,6,52,0.011147260916839269,-0.4797643094690012,0,2,0,0
0.4918032786885246,2,0.0,2,2,54853,0.4601302120537991,0.0,0.04,0,Groceries,0.625,0.9090909090909092,0.8484848484848485,0.2122222222222222,9,0.5192307692307693,Low,42,Medium,0,0.7777777777777777,1,86,365,1.757801894316538,-0.5366826341348904,3,0,0,0
0.0983606557377049,1,1.0,2,1,13919,0.8285609323019776,0.5,0.36,0,Clothing,0.375,0.494949494949495,0.494949494949495,0.96,9,0.8543956043956045,Medium,53,Medium,1,0.8888888888888888,1,75,52,0.17983797030786433,-0.4791207141223584,0,2,0,0
0.9016393442622952,2,0.5,0,2,89674,0.3777578219074636,0.0,0.82,0,Furniture,0.625,0.5252525252525253,0.7272727272727273,0.7577777777777777,5,0.5961538461538461,High,94,Medium,2,0.7777777777777777,0,71,365,1.3581387989061573,-0.5375679500068876,3,0,0,0
0.7868852459016394,2,0.0,3,2,57129,0.5324611710921076,0.5,0.14,1,Electronics,0.625,0.5858585858585859,0.0404040404040404,0.6011111111111112,1,0.1401098901098901,Low,79,High,1,0.3333333333333333,0,15,1,-0.47167324336900535,1.5471745673075101,1,3,0,0
0.6721311475409837,0,1.0,3,0,49650,0.5642386268547054,0.5,0.6,1,Toys,0.0,0.101010101010101,0.686868686868687,0.04,2,0.1978021978021978,Low,17,Medium,1,0.4444444444444444,0,92,52,-0.2518386972255572,-0.499061391955782,0,2,0,0
0.9836065573770492,2,0.0,1,1,78269,0.3683082637712512,0.0,0.44,1,Furniture,0.0,0.5454545454545455,0.9595959595959596,0.4599999999999999,9,0.8626373626373627,Medium,13,Medium,3,0.3333333333333333,0,64,365,0.2911492416596637,-0.5376695112677239,0,2,0,0
0.6721311475409837,1,1.0,1,0,50470,0.2992428107843337,0.5,0.58,1,Electronics,0.5,1.0,0.0707070707070707,0.4955555555555554,2,0.7994505494505495,Medium,63,High,3,0.7777777777777777,1,76,1,-0.4707288475647209,0.6322776071243886,0,3,0,0
0.9016393442622952,1,1.0,0,2,53370,0.7213298773394289,1.0,0.8,0,Electronics,0.375,0.4747474747474748,0.8282828282828284,0.8200000000000001,10,0.1236263736263736,Low,92,Medium,0,0.0,0,54,12,-0.4747066502887709,-0.3058180398718124,0,2,0,0
0.5737704918032788,1,0.5,3,0,16296,0.1977876196501826,0.5,0.18,0,Electronics,0.375,0.101010101010101,0.3636363636363636,0.5833333333333333,11,0.1153846153846153,Medium,76,Medium,1,0.6666666666666666,1,52,1,-0.4724530762568457,0.23427701299904527,0,2,0,0
0.3114754098360656,0,0.0,0,0,71707,0.9451190889238116,1.0,0.68,0,Toys,0.75,0.6565656565656566,0.8686868686868687,0.8877777777777778,5,0.3791208791208791,Low,79,Low,0,0.6666666666666666,1,36,12,-0.34548344574386286,-0.23265910949924504,0,2,0,0
0.0491803278688524,0,1.0,0,0,76173,0.0368593995550747,0.0,0.88,0,Clothing,0.625,0.0808080808080808,0.2323232323232323,0.7666666666666666,2,0.5961538461538461,Low,11,Low,3,1.0,0,90,365,-0.24477163850906297,-0.5412318328141151,0,2,0,0
0.8688524590163934,1,0.0,0,0,90247,0.5089699369349143,0.5,0.9,1,Toys,0.375,0.5050505050505051,0.101010101010101,0.9733333333333332,12,0.4230769230769231,Medium,63,Low,2,1.0,1,43,1,-0.4660079149867148,1.4550203359982627,1,3,0,0
0.0983606557377049,2,0.5,0,2,55593,0.6237116558156621,0.5,0.44,1,Groceries,0.75,0.7676767676767677,0.3232323232323232,0.8066666666666666,7,0.2802197802197802,High,86,Medium,3,0.1111111111111111,1,19,52,-0.41311686654418023,-0.49457470095071704,0,2,0,0
0.8688524590163934,2,1.0,1,1,56982,0.9718146008939322,0.0,0.46,1,Groceries,0.625,0.0202020202020202,0.0303030303030303,0.2811111111111111,2,0.9532967032967034,High,36,High,2,0.1111111111111111,0,53,365,0.19888665110796838,-0.5311831905702613,0,2,0,0
0.0,0,0.5,2,1,18828,0.9380778415005,1.0,0.64,0,Electronics,0.0,0.5555555555555556,0.4747474747474748,0.5688888888888888,6,0.0741758241758241,Low,99,Low,3,0.7777777777777777,0,45,12,-0.32506942758613044,-0.23496096366965413,0,2,0,0
0.7049180327868853,1,0.5,3,0,73280,0.4643957793334285,0.5,0.24,0,Toys,1.0,0.3333333333333333,0.5050505050505051,0.5455555555555556,9,0.925824175824176,Low,90,Low,0,0.0,1,58,52,-0.4747066502887709,-0.5065936130940035,0,2,0,0
0.9016393442622952,0,1.0,0,2,89857,0.9961426209767944,1.0,0.88,0,Clothing,0.125,0.1212121212121212,0.5555555555555556,0.0133333333333333,7,0.4038461538461538,Medium,12,Low,1,0.8888888888888888,1,61,12,-0.2931073249762872,-0.21597900681512117,0,2,0,0
0.7213114754098361,1,1.0,2,0,50936,0.433700022450354,0.5,0.04,1,Electronics,0.25,0.2525252525252525,0.5656565656565657,0.1677777777777777,1,0.8708791208791209,Medium,56,Low,0,0.1111111111111111,1,66,1,-0.4738830605632797,1.1597424862428276,1,3,0,0
0.6721311475409837,1,0.0,1,2,95497,0.9804886013429394,1.0,0.48,1,Toys,0.5,0.0101010101010101,0.2222222222222222,0.0244444444444444,2,0.2362637362637362,Medium,37,Medium,1,0.1111111111111111,1,26,12,-0.4523634555580479,-0.22109646231861033,0,2,0,0
0.7540983606557378,1,0.5,3,0,63691,0.097863134477621,0.5,0.28,0,Electronics,0.0,0.3535353535353536,0.1717171717171717,0.4255555555555555,2,0.2307692307692307,High,63,High,1,0.1111111111111111,0,37,52,-0.46504293912858397,-0.534245117472851,0,2,0,0
0.9508196721311476,1,0.5,2,1,69780,0.7217992938343163,1.0,0.34,0,Toys,0.375,0.4141414141414142,0.1717171717171717,0.54,3,0.804945054945055,Medium,58,Low,0,0.8888888888888888,1,91,12,-0.3431208090537009,-0.3056645829271185,0,2,0,0
0.1967213114754099,2,0.5,1,1,76136,0.6448762169112394,0.5,0.92,1,Groceries,0.625,0.7474747474747475,0.8585858585858587,0.8200000000000001,1,0.8379120879120879,Medium,62,Medium,3,1.0,0,39,52,0.09841087499920288,-0.4929780301983998,0,2,0,0
0.8852459016393442,0,1.0,2,1,69663,0.2379737534951119,0.5,0.84,0,Groceries,0.625,0.9393939393939394,0.7474747474747475,0.2066666666666666,5,0.1263736263736264,Low,17,Low,0,0.7777777777777777,0,27,52,-0.31021194645259653,-0.5236750647104039,0,2,0,0
0.3442622950819672,2,0.0,2,0,98315,0.0141437230850868,0.5,0.06,0,Groceries,0.125,0.4444444444444445,0.202020202020202,0.4999999999999999,12,0.0494505494505494,Medium,62,Low,3,0.6666666666666666,0,20,52,-0.4663267314140979,-0.5405609741999535,0,2,0,0
0.8688524590163934,1,1.0,1,2,68491,0.0268587872726901,1.0,0.24,1,Toys,1.0,0.7373737373737375,0.4444444444444445,0.3644444444444444,2,0.7142857142857143,High,59,Low,0,1.0,0,68,12,-0.46919817214737747,-0.5328475814848859,0,2,0,0
0.3278688524590164,1,0.5,0,2,23170,0.6274873971875828,0.5,0.9,1,Electronics,0.125,0.797979797979798,0.7272727272727273,0.0355555555555555,6,0.8324175824175825,High,55,Medium,2,0.7777777777777777,1,49,1,-0.46636552733481396,1.9199548461744582,1,1,0,0
0.3442622950819672,1,0.5,1,0,83079,0.4640488193154682,0.5,0.64,1,Clothing,0.0,0.9292929292929294,0.2626262626262626,0.4655555555555555,4,0.4285714285714286,High,61,Medium,0,0.6666666666666666,0,55,1,-0.4694193205226082,1.2787983871610304,1,3,0,0
0.4426229508196722,2,0.0,1,1,96462,0.2025021940118782,0.5,0.58,1,Groceries,0.625,0.1717171717171717,0.6767676767676768,0.9066666666666664,5,0.543956043956044,Medium,12,High,0,0.7777777777777777,1,18,52,-0.3347309683451585,-0.5263510664148662,0,2,0,0
0.1311475409836066,2,0.0,1,2,39432,0.2364430475335224,1.0,0.44,1,Clothing,0.625,0.2424242424242424,0.5050505050505051,0.4422222222222222,8,0.9395604395604396,Low,99,Medium,3,1.0,1,49,12,-0.426214462395121,-0.4643323916995786,0,2,0,0
0.4098360655737705,0,0.5,1,1,50568,0.0754331897871298,0.5,0.06,1,Toys,0.625,0.97979797979798,0.3636363636363636,0.2255555555555555,4,0.5082417582417583,High,99,High,3,0.3333333333333333,0,14,1,-0.4742769108593005,-0.24570962183930362,0,2,0,0
0.1311475409836066,0,1.0,1,2,41582,0.2955691164765189,1.0,0.84,0,Electronics,1.0,0.2323232323232323,0.7575757575757577,0.1522222222222222,6,0.5412087912087913,High,14,Medium,1,0.1111111111111111,0,37,12,-0.4679712753779587,-0.4450034887092158,0,2,0,0
0.2295081967213115,2,0.0,1,0,87013,0.3348164173316733,0.5,0.94,1,Clothing,0.5,0.1919191919191919,0.9090909090909092,0.7777777777777777,1,0.6043956043956045,High,3,Low,1,0.6666666666666666,1,34,52,-0.27633353464806226,-0.5163691797347576,0,2,0,0
0.1475409836065574,2,1.0,3,1,97596,0.5349919382819356,0.5,0.06,1,Toys,0.625,0.5252525252525253,0.6565656565656566,0.3755555555555555,7,0.5851648351648352,High,0,Low,3,0.0,1,68,1,-0.4747066502887709,1.5571025644251009,1,3,0,0
0.3770491803278689,2,0.5,0,1,79059,0.0740453497152886,0.5,0.48,1,Furniture,0.75,0.7777777777777778,0.0303030303030303,0.5911111111111111,3,0.4175824175824176,High,22,High,1,0.3333333333333333,1,42,52,-0.45277133594727476,-0.5360419494573778,0,2,0,0
0.9344262295081968,1,0.0,3,1,78378,0.7339633038757474,0.5,0.46,0,Groceries,0.25,0.3838383838383838,0.0909090909090909,0.5011111111111111,10,0.8983516483516484,Low,35,Low,3,0.4444444444444444,1,68,1,-0.4691315098260671,2.3376513055492145,1,1,0,0
0.918032786885246,1,0.0,1,0,31910,0.3383676551625609,0.5,0.3,0,Clothing,0.375,0.4747474747474748,0.4848484848484848,0.33,1,0.1868131868131868,Low,25,High,1,0.7777777777777777,1,68,52,-0.24081662499718134,-0.5161012716239542,0,2,0,0
0.9836065573770492,1,0.0,0,2,76561,0.6308753597159009,0.5,0.64,1,Groceries,0.0,0.9393939393939394,0.2323232323232323,0.6211111111111112,6,0.1126373626373626,Low,79,Low,1,0.4444444444444444,1,10,1,-0.4699145595584824,1.9332455519931682,1,1,0,0
0.6721311475409837,2,0.5,3,0,25191,0.5028267036757351,0.0,0.94,1,Furniture,0.5,0.9090909090909092,0.4343434343434343,0.0444444444444444,10,0.8791208791208792,Medium,55,Low,1,0.4444444444444444,1,72,365,0.9193892978388721,-0.5362237439455401,3,2,0,0
0.1147540983606557,0,0.0,3,1,15830,0.8776863889625894,1.0,0.54,1,Electronics,0.875,0.9191919191919192,0.2424242424242424,0.5033333333333334,2,0.6071428571428572,Low,11,High,2,0.1111111111111111,0,40,12,-0.4547060935518168,-0.2547035332065832,0,2,0,0
0.3770491803278689,2,1.0,3,1,17154,0.9251382737718636,0.5,0.8,0,Furniture,0.375,0.8080808080808082,0.6262626262626263,0.6477777777777778,4,0.9505494505494506,Low,74,Medium,0,0.8888888888888888,0,98,52,0.2561319118469751,-0.4718348452699331,0,2,0,0
0.2459016393442623,2,0.5,3,2,51986,0.2752413413066106,0.5,0.34,1,Toys,0.375,0.5757575757575758,0.1111111111111111,0.8866666666666667,9,0.9807692307692308,Low,69,Medium,1,1.0,0,87,52,-0.23009282789950564,-0.5208635692487538,0,2,0,0
0.7868852459016394,2,1.0,0,2,94111,0.7838234993979223,0.0,0.08,0,Toys,0.125,0.595959595959596,0.3636363636363636,0.31,6,0.7060439560439561,High,57,High,1,0.8888888888888888,1,91,365,3.8716224391167686,-0.5332036674030083,2,0,0,0
0.4098360655737705,0,1.0,3,0,50602,0.874890299406086,0.5,0.9,1,Clothing,0.75,0.8181818181818182,0.5454545454545455,0.3166666666666666,1,0.1648351648351648,High,41,Medium,0,0.8888888888888888,0,60,52,0.21643713499378595,-0.47562559106762353,0,2,0,0
0.4262295081967213,0,0.0,2,2,59904,0.2947935587893135,0.5,0.02,1,Groceries,0.5,0.3131313131313131,0.2222222222222222,0.92,4,0.9340659340659342,Low,38,High,2,1.0,0,1,52,-0.21271628616371188,-0.5193885349375484,0,2,0,0
0.5901639344262296,0,0.5,0,0,93519,0.2710165928526236,0.5,0.32,1,Groceries,1.0,0.1717171717171717,0.2727272727272727,0.6766666666666665,7,0.3708791208791209,Low,26,High,2,0.8888888888888888,1,64,1,-0.47058939929025895,0.5215484134661006,0,3,0,0
0.0491803278688524,0,0.5,2,2,99253,0.2962222176867971,0.5,1.0,0,Toys,0.625,1.0,0.5252525252525253,0.7433333333333334,2,0.2774725274725275,Low,33,High,0,0.6666666666666666,0,93,52,-0.29919995108674435,-0.5192807558125127,0,2,0,0
0.8032786885245903,1,0.5,0,2,94878,0.7912321162520153,0.0,0.86,0,Groceries,0.75,0.5353535353535354,0.3838383838383838,0.8777777777777778,10,0.1565934065934066,Medium,74,Medium,0,0.3333333333333333,1,41,365,1.1705721493929822,-0.5331240416196745,3,2,0,0
0.3770491803278689,1,0.5,0,1,64392,0.1541114762128293,0.5,0.62,0,Clothing,0.625,0.8484848484848485,0.9090909090909092,0.6377777777777778,1,0.0357142857142857,Low,84,Low,1,0.5555555555555556,1,92,1,-0.47324337357884527,0.06293899822772472,0,2,0,0
0.2950819672131147,1,0.5,1,1,40161,0.4226789395269097,1.0,0.52,1,Furniture,0.0,0.2727272727272727,0.2424242424242424,0.7488888888888889,5,0.3983516483516484,Medium,65,High,2,0.8888888888888888,1,21,12,-0.39765120800018017,-0.4034500169025264,0,2,0,0
0.5737704918032788,2,0.5,3,1,62667,0.070698206012613,1.0,0.54,1,Electronics,0.5,0.5656565656565657,0.7474747474747475,0.2988888888888888,8,0.8736263736263737,High,22,High,1,0.6666666666666666,1,89,12,-0.4650403036414624,-0.5185160372586867,0,2,0,0
0.9672131147540984,0,0.0,2,0,65830,0.931955017654142,0.5,0.98,0,Toys,0.375,0.202020202020202,0.2121212121212121,0.671111111111111,6,0.3763736263736264,High,24,Low,3,0.6666666666666666,1,7,1,-0.4640880401329769,3.1143569510149067,1,1,0,0
0.6229508196721312,2,0.5,0,2,71146,0.370083882686695,0.5,0.76,0,Clothing,0.375,0.0404040404040404,0.6464646464646465,0.2633333333333333,2,0.1648351648351648,High,51,Medium,2,0.5555555555555556,1,18,52,-0.2919829021473013,-0.5137085750481578,0,2,0,0
0.1475409836065574,2,0.0,1,1,76560,0.5993836357327998,0.5,0.14,1,Toys,0.125,0.4848484848484848,0.5050505050505051,0.7999999999999998,9,0.271978021978022,Medium,5,Low,2,0.2222222222222222,1,53,1,-0.4724302095303497,1.8097060394734727,1,1,0,0
0.3934426229508196,1,0.5,1,1,65889,0.3757576994509867,1.0,0.08,0,Clothing,1.0,0.2525252525252525,0.9393939393939394,0.1777777777777777,10,0.7692307692307693,High,7,High,3,0.6666666666666666,0,32,12,-0.4233304643408504,-0.4187890393308467,0,2,0,0
0.278688524590164,0,1.0,2,1,56280,0.550890870869645,0.5,0.6,1,Electronics,0.125,0.2424242424242424,0.3232323232323232,0.8311111111111111,8,0.5631868131868132,Low,11,Medium,3,0.6666666666666666,0,85,52,-0.1483130424025162,-0.5000683569239743,0,2,0,0
0.2950819672131147,0,0.0,3,1,37867,0.4957446374267812,0.5,0.88,1,Toys,0.625,0.5252525252525253,0.4343434343434343,0.99,6,0.6730769230769231,Medium,34,Low,2,0.6666666666666666,1,84,52,-0.18098626144922111,-0.5042286311503592,0,2,0,0
0.5737704918032788,2,0.0,3,2,26930,0.5048676449578545,0.5,0.48,1,Groceries,0.375,0.8282828282828284,0.4141414141414142,0.6377777777777778,4,0.576923076923077,High,52,Medium,1,0.8888888888888888,1,36,1,-0.4670367626503802,1.43892737292862,1,3,0,0
0.1475409836065574,1,1.0,1,2,58584,0.712880380431455,1.0,0.82,1,Toys,0.5,0.4545454545454546,0.2525252525252525,0.3777777777777778,10,0.3626373626373627,Medium,90,High,1,0.2222222222222222,1,14,12,-0.44221667511134227,-0.3085802648763033,0,2,0,0
0.5245901639344263,2,1.0,2,2,73471,0.0822499336694083,0.5,0.24,1,Furniture,0.625,0.4747474747474748,0.787878787878788,0.3966666666666666,3,0.9203296703296704,Medium,67,Medium,3,0.4444444444444444,1,41,1,-0.4740818848123042,-0.21896808121611624,0,2,0,0
0.8852459016393442,2,0.5,2,0,29305,0.0517174520889034,0.5,0.58,1,Groceries,0.625,0.0808080808080808,0.595959595959596,0.1933333333333333,5,0.4010989010989011,High,94,High,0,0.2222222222222222,1,91,52,-0.4644927424347923,-0.5377263832115099,0,2,0,0
0.8032786885245903,2,1.0,1,1,55384,0.4523338163561033,1.0,0.7,1,Furniture,0.25,0.787878787878788,0.8181818181818182,0.8744444444444444,7,0.9368131868131868,Low,66,Low,1,0.5555555555555556,0,48,12,-0.42316814933989244,-0.3937555412225136,0,2,0,0
0.0655737704918033,1,1.0,1,0,93518,0.7223299385676674,0.5,0.22,1,Groceries,0.375,0.797979797979798,0.6363636363636365,0.0988888888888888,5,0.0521978021978022,High,84,Low,3,1.0,0,89,52,0.1672459228983028,-0.48713486191966904,0,2,0,0
0.7540983606557378,1,1.0,1,2,56433,0.9720391044349652,1.0,0.4,1,Furniture,0.875,0.7575757575757577,0.2626262626262626,0.4344444444444444,12,0.2774725274725275,Medium,59,Low,3,0.2222222222222222,1,4,12,-0.4304053520043828,-0.22385868732310132,0,2,0,0
0.7868852459016394,1,0.5,0,2,62105,0.7511072106455496,0.5,0.58,0,Furniture,1.0,0.3434343434343435,0.1111111111111111,0.0655555555555555,6,0.5027472527472527,High,68,Low,2,0.5555555555555556,0,36,52,-0.10385795569315161,-0.48496388240108923,0,2,0,0
0.5573770491803279,0,0.5,1,0,11400,0.8042941404575789,0.5,0.1,0,Groceries,0.125,0.0303030303030303,0.7575757575757577,0.3955555555555555,6,0.5467032967032968,Low,57,Medium,2,0.2222222222222222,1,62,1,-0.471651965686215,2.613553548026771,1,1,0,0
0.7049180327868853,2,1.0,1,1,84496,0.2831806028940546,0.0,0.24,1,Toys,0.625,0.8484848484848485,0.8383838383838385,0.4055555555555556,12,0.521978021978022,Low,5,Low,0,0.7777777777777777,0,48,365,0.8992590208755074,-0.5385844400343494,3,2,0,0
0.5409836065573771,0,0.0,3,1,78347,0.4146172214625384,0.5,0.6,1,Furniture,0.875,0.9696969696969696,0.595959595959596,0.4633333333333333,7,0.6208791208791209,Medium,48,High,2,1.0,0,43,52,-0.10622601838621108,-0.5103489457506107,0,2,0,0
0.5245901639344263,0,1.0,0,2,46922,0.1326203645121129,0.5,1.0,1,Furniture,0.875,0.8686868686868687,0.9191919191919192,0.47,11,0.8543956043956045,Low,92,High,3,0.5555555555555556,1,98,1,-0.4734474300449493,-0.02136891277891122,0,2,0,0
0.8852459016393442,2,0.5,1,0,92432,0.7021246198746861,0.0,0.22,0,Groceries,0.625,0.686868686868687,0.9292929292929294,0.3955555555555555,8,0.7692307692307693,High,40,High,1,0.7777777777777777,1,8,365,2.9319360177756266,-0.5340817445674297,2,0,0,0
0.3278688524590164,2,0.0,3,1,71996,0.6824703553278771,1.0,0.82,0,Toys,0.75,0.7373737373737375,0.8989898989898991,0.5777777777777777,7,0.5412087912087913,High,21,Medium,3,0.1111111111111111,1,80,12,-0.4591546407843758,-0.3185216060760412,0,2,0,0
0.2622950819672132,0,1.0,0,0,21747,0.8171316611221094,0.5,0.42,1,Toys,0.0,0.0909090909090909,0.9191919191919192,0.758888888888889,12,0.4478021978021978,Medium,8,High,0,0.4444444444444444,0,37,52,-0.15194877440105153,-0.47998294712264544,0,2,0,0
0.3442622950819672,1,0.5,0,2,33198,0.5421964610078168,0.0,0.54,0,Groceries,0.625,0.9595959595959596,0.2323232323232323,0.6788888888888889,4,0.8351648351648352,Low,41,Medium,1,0.6666666666666666,1,28,365,1.7801672969019773,-0.5358006085845185,3,0,0,0
0.7704918032786886,2,0.0,1,0,17384,0.583974529052799,1.0,0.84,0,Clothing,0.75,0.3535353535353536,0.6666666666666667,0.2688888888888888,11,0.4010989010989011,Low,98,Low,2,0.2222222222222222,0,39,12,-0.44809164099128845,-0.350720876297474,0,2,0,0
0.5901639344262296,2,1.0,1,1,78168,0.0771271710512888,1.0,0.9,0,Electronics,0.625,0.8989898989898991,0.2121212121212121,0.8122222222222222,4,0.2802197802197802,Medium,60,Low,3,0.0,0,98,12,-0.4747066502887709,-0.516414344320487,0,2,0,0
0.2295081967213115,2,1.0,2,1,54677,0.1261097618221523,0.5,0.02,1,Electronics,0.0,0.8181818181818182,0.5656565656565657,0.6288888888888888,2,0.4945054945054945,Low,65,High,1,1.0,0,97,52,-0.36262976992815477,-0.532114170200713,0,2,0,0
0.5573770491803279,2,1.0,1,0,73379,0.8019062391574994,0.5,0.22,0,Groceries,0.5,0.8080808080808082,0.5252525252525253,0.5922222222222222,4,0.2197802197802198,High,70,Medium,2,0.4444444444444444,0,63,52,-0.15796264595516998,-0.48113156465517065,0,2,0,0
0.4426229508196722,2,0.0,1,1,52741,0.5801375594424147,1.0,0.58,0,Groceries,0.0,0.4848484848484848,0.4848484848484848,0.0922222222222222,12,0.0137362637362637,Medium,83,Low,1,0.2222222222222222,1,97,12,-0.44826651331323747,-0.3519752200193201,0,2,0,0
0.0983606557377049,0,0.5,1,2,49185,0.938281935628712,0.5,0.8,1,Groceries,1.0,0.3737373737373737,0.7373737373737375,0.4766666666666666,6,0.4148351648351648,Low,29,High,3,0.4444444444444444,0,45,52,-0.10409576964870992,-0.470843277319603,0,2,0,0
0.5081967213114754,0,1.0,2,2,77263,0.5862399738759515,0.5,0.72,0,Electronics,0.875,0.6565656565656566,0.3333333333333333,0.8088888888888888,1,0.5714285714285715,Low,68,Medium,2,1.0,0,73,52,0.046299388144363796,-0.49740159343022944,0,2,0,0
0.1639344262295082,1,1.0,2,1,90861,0.1859501602138906,1.0,0.76,1,Clothing,0.875,0.888888888888889,0.5555555555555556,0.98,11,0.9285714285714286,Low,56,Medium,2,0.4444444444444444,0,65,12,-0.45775705746667167,-0.48083902131578754,0,2,0,0
0.1475409836065574,2,0.0,0,0,41339,0.256485090923934,0.5,0.66,1,Electronics,0.375,0.2626262626262626,0.4848484848484848,0.0522222222222222,6,0.7554945054945056,Medium,54,Low,1,0.4444444444444444,0,85,52,-0.37339790522093447,-0.5222785551902962,0,2,0,0
0.1311475409836066,1,0.5,1,2,80542,0.5303590015715247,0.5,0.84,1,Toys,0.5,0.4343434343434343,0.2828282828282829,0.4922222222222221,2,0.5082417582417583,Low,36,Medium,1,0.0,1,1,1,-0.4747066502887709,1.5389279245404794,1,3,0,0
